country,year,event,event_notes,domestic_notes,external_notes
Turkey,1983.0,Banking Crisis,Three banks were merged with the state-owned Agriculture Bank and then liquidated; two large banks were restructured.,,
Turkey,1983.0,Systemic Crisis,,,
Turkey,1983.0,Currency Crisis,,,
Turkey,1983.0,Inflation Crisis,Inflation level: 31.3,,
Turkey,1984.0,Banking Crisis,Three banks were merged with the state-owned Agriculture Bank and then liquidated; two large banks were restructured.,,
Turkey,1984.0,Systemic Crisis,,,
Turkey,1984.0,Currency Crisis,,,
Turkey,1984.0,Inflation Crisis,Inflation level: 48.4,,
Turkey,1985.0,Banking Crisis,Three banks were merged with the state-owned Agriculture Bank and then liquidated; two large banks were restructured.,,
Turkey,1985.0,Systemic Crisis,,,
Turkey,1985.0,Currency Crisis,,,
Turkey,1985.0,Inflation Crisis,Inflation level: 45.0,,
Turkey,1986.0,Currency Crisis,,,
Turkey,1986.0,Inflation Crisis,Inflation level: 34.6,,
Turkey,1987.0,Currency Crisis,,,
Turkey,1987.0,Inflation Crisis,Inflation level: 38.8,,
Turkey,1988.0,Currency Crisis,,,
Turkey,1988.0,Inflation Crisis,Inflation level: 73.7,,
Turkey,1989.0,Currency Crisis,,,
Turkey,1989.0,Inflation Crisis,Inflation level: 63.3,,
Turkey,1990.0,Currency Crisis,,,
Turkey,1990.0,Inflation Crisis,Inflation level: 60.3,,
Turkey,1991.0,Banking Crisis,"The start of the Gulf War led to massive withdrawals and a run on banks, prompting the government to guaranty all deposits.",,
Turkey,1991.0,Systemic Crisis,,,
Turkey,1991.0,Currency Crisis,,,
Turkey,1991.0,Inflation Crisis,Inflation level: 66.0,,
Turkey,1992.0,Currency Crisis,,,
Turkey,1992.0,Inflation Crisis,Inflation level: 70.1,,
Turkey,1993.0,Currency Crisis,,,
Turkey,1993.0,Inflation Crisis,Inflation level: 66.1,,
Turkey,1994.0,Banking Crisis,Three banks failed in April 1994.,,
Turkey,1994.0,Currency Crisis,,,
Turkey,1994.0,Inflation Crisis,Inflation level: 106.3,,
Turkey,1995.0,Currency Crisis,,,
Turkey,1995.0,Inflation Crisis,Inflation level: 93.6,,
Turkey,1996.0,Currency Crisis,,,
Turkey,1996.0,Inflation Crisis,Inflation level: 79.4,,
Turkey,1997.0,Currency Crisis,,,
Turkey,1997.0,Inflation Crisis,Inflation level: 85.0,,
Turkey,1998.0,Currency Crisis,,,
Turkey,1998.0,Inflation Crisis,Inflation level: 83.6,,
Turkey,1999.0,Currency Crisis,,,
Turkey,1999.0,Inflation Crisis,Inflation level: 63.5,,
Turkey,2000.0,Banking Crisis,Two banks closed and 19 banks have been taken over by the Savings Deposit Insurance Fund.,,
Turkey,2000.0,Systemic Crisis,,,
Turkey,2000.0,Currency Crisis,,,
Turkey,2000.0,Inflation Crisis,Inflation level: 54.3,,
Turkey,2001.0,Banking Crisis,Two banks closed and 19 banks have been taken over by the Savings Deposit Insurance Fund.,,
Turkey,2001.0,Systemic Crisis,,,
Turkey,2001.0,Currency Crisis,,,
Turkey,2001.0,Inflation Crisis,Inflation level: 53.9,,
Turkey,2002.0,Systemic Crisis,,,
Turkey,2002.0,Inflation Crisis,Inflation level: 44.8,,
Turkey,2003.0,Inflation Crisis,Inflation level: 25.3,,
Turkey,2005.0,Currency Crisis,,,
Turkey,2008.0,Currency Crisis,,,
Turkey,2014.0,Currency Crisis,,,
United Kingdom,1800.0,Inflation Crisis,Inflation level: 36.4,,
United Kingdom,1811.0,Banking Crisis,"Mass speculation due to Napoleon’s Berlin Decree—many new country banks issued notes; excessive issue led to severe fall in London exchange; Treasury rescued banks on April 11, 1811.",,
United Kingdom,1811.0,Systemic Crisis,,,
United Kingdom,1814.0,Banking Crisis,"Good harvest and low prices led to speculation; general depression on property prices affected production industries. Eighty-nine country banks bankrupt; 300–500 ceased business, and there was an increased demand for Bank of England's notes.",,
United Kingdom,1814.0,Systemic Crisis,,,
United Kingdom,1815.0,Banking Crisis,"Good harvest and low prices led to speculation; general depression on property prices affected production industries. Eighty-nine country banks bankrupt; 300–500 ceased business, and there was an increased demand for Bank of England's notes.",,
United Kingdom,1815.0,Systemic Crisis,,,
United Kingdom,1815.0,Currency Crisis,,,
United Kingdom,1816.0,Banking Crisis,"Good harvest and low prices led to speculation; general depression on property prices affected production industries. Eighty-nine country banks bankrupt; 300–500 ceased business, and there was an increased demand for Bank of England's notes.",,
United Kingdom,1816.0,Systemic Crisis,,,
United Kingdom,1817.0,Banking Crisis,"Good harvest and low prices led to speculation; general depression on property prices affected production industries. Eighty-nine country banks bankrupt; 300–500 ceased business, and there was an increased demand for Bank of England's notes.",,
United Kingdom,1817.0,Systemic Crisis,,,
United Kingdom,1821.0,Gold Standard Adoption,,,
United Kingdom,1825.0,Banking Crisis,"Speculation in real and imaginary investments financed by unregulated country banking caused a bubble in stocks and Latin American foreign sovereign debt; followed by a stockmarket crash, six London banks closed (including Henry Thornton’s Bank), 60 country banks closed—panic in London.",,
United Kingdom,1825.0,Systemic Crisis,,,
United Kingdom,1826.0,Banking Crisis,"Speculation in real and imaginary investments financed by unregulated country banking caused a bubble in stocks and Latin American foreign sovereign debt; followed by a stockmarket crash, six London banks closed (including Henry Thornton’s Bank), 60 country banks closed—panic in London.",,
United Kingdom,1826.0,Systemic Crisis,,,
United Kingdom,1837.0,Banking Crisis,Three banks failed (March 1837); Bank of England gave generous advances to other banks to prevent panic but still they drifted toward bankruptcy. Raised discount rate and borrowed from France and Germany.,,
United Kingdom,1837.0,Systemic Crisis,,,
United Kingdom,1838.0,Banking Crisis,Three banks failed (March 1837); Bank of England gave generous advances to other banks to prevent panic but still they drifted toward bankruptcy. Raised discount rate and borrowed from France and Germany.,,
United Kingdom,1838.0,Systemic Crisis,,,
United Kingdom,1839.0,Banking Crisis,Three banks failed (March 1837); Bank of England gave generous advances to other banks to prevent panic but still they drifted toward bankruptcy. Raised discount rate and borrowed from France and Germany.,,
United Kingdom,1839.0,Systemic Crisis,,,
United Kingdom,1847.0,Banking Crisis,"The Irish Potato famine and railroad mania led to a steady drain on bullion; reduced resources led to a panic. Firms overextended into railroad endeavors and sugar plantations; firms began failing, which led to bank failures.",,
United Kingdom,1847.0,Systemic Crisis,,,
United Kingdom,1848.0,Banking Crisis,"The Irish Potato famine and railroad mania led to a steady drain on bullion; reduced resources led to a panic. Firms overextended into railroad endeavors and sugar plantations; firms began failing, which led to bank failures.",,
United Kingdom,1848.0,Systemic Crisis,,,
United Kingdom,1857.0,Banking Crisis,"Discovery of Australian and Californian gold fields led to massive speculation and then collapse; paralyzed finances throughout world (spread from the United States to Europe, South America, and Far East). Most banks suspended; Bank of England the only source of discount. Western Bank Failure—brought on by reckless banking practices; bank made various bad loans to four firms—when discovered, the accounts were stopped and firms closed. There was a panic on the stock exchange; depositors withdraw their accounts and bank failed.",,
United Kingdom,1857.0,Systemic Crisis,,,
United Kingdom,1858.0,Banking Crisis,,,
United Kingdom,1866.0,Banking Crisis,Bank Act of 1844 suspended to deal with panic—paid demands in gold. Joint Stock Discount company failed and various industries discounted.,,
United Kingdom,1866.0,Systemic Crisis,,,
United Kingdom,1878.0,Banking Crisis,"City of Glasgow Bank failure: falsification of books for three years, with loans to four firms; ruined shareholders, not creditors.",,
United Kingdom,1878.0,Systemic Crisis,,,
United Kingdom,1879.0,Banking Crisis,"City of Glasgow Bank failure: falsification of books for three years, with loans to four firms; ruined shareholders, not creditors.",,
United Kingdom,1879.0,Systemic Crisis,,,
United Kingdom,1880.0,Systemic Crisis,,,
United Kingdom,1890.0,Banking Crisis,"House of Baring's portfolio was mostly in securities in Argentina and Uruguay. The Buenos Aires Water Supply & Drainage Company loan failed, but the Bank of England, assisted by the Bank of France and Russia, organized a rescue, which prevented Barings from failing. Short and mild recession followed.",,
United Kingdom,1890.0,Systemic Crisis,,,
United Kingdom,1908.0,Banking Crisis,"Bank of Scotland absorbed Caledonian Bank, and North of Scotland Bank absorbed Town & Country Bank.",,
United Kingdom,1908.0,Systemic Crisis,,,
United Kingdom,1915.0,Gold Standard Suspension,,,
United Kingdom,1917.0,Inflation Crisis,Inflation level: 25.4,,
United Kingdom,1918.0,Inflation Crisis,Inflation level: 22.1,,
United Kingdom,1919.0,Currency Crisis,,,
United Kingdom,1925.0,Gold Standard Adoption,,,
United Kingdom,1931.0,Systemic Crisis,,,
United Kingdom,1931.0,Currency Crisis,,,
United Kingdom,1932.0,Gold Standard Suspension,,,
United Kingdom,1939.0,Currency Crisis,,,
United Kingdom,1940.0,Inflation Crisis,Inflation level: 16.8,,
United Kingdom,1946.0,Currency Crisis,,,
United Kingdom,1947.0,Currency Crisis,,,
United Kingdom,1949.0,Currency Crisis,,,
United Kingdom,1967.0,Currency Crisis,,,
United Kingdom,1974.0,Banking Crisis,Secondary banking crisis.,,
United Kingdom,1975.0,Banking Crisis,Secondary banking crisis.,,
United Kingdom,1975.0,Currency Crisis,,,
United Kingdom,1975.0,Inflation Crisis,Inflation level: 24.2,,
United Kingdom,1976.0,Banking Crisis,Secondary banking crisis.,,
United Kingdom,1976.0,Currency Crisis,,,
United Kingdom,1981.0,Currency Crisis,,,
United Kingdom,1982.0,Currency Crisis,,,
United Kingdom,1983.0,Currency Crisis,,,
United Kingdom,1984.0,Banking Crisis,Johnson Matthey Bankers failure.,,
United Kingdom,1991.0,Banking Crisis,Bank of Credit & Commerce International failure.,,
United Kingdom,1993.0,Currency Crisis,,,
United Kingdom,1995.0,Banking Crisis,Barings failure.,,
United Kingdom,2007.0,Banking Crisis,,,
United Kingdom,2008.0,Banking Crisis,,,
United Kingdom,2008.0,Currency Crisis,,,
United Kingdom,2009.0,Banking Crisis,,,
United Kingdom,2010.0,Banking Crisis,,,
United Kingdom,2011.0,Banking Crisis,,,
United Kingdom,2012.0,Banking Crisis,,,
United Kingdom,2013.0,Banking Crisis,,,
United Kingdom,2014.0,Banking Crisis,,,
United States,1813.0,Inflation Crisis,Inflation level: 20.0,,
United States,1814.0,Banking Crisis,State banks suspended specie payments due to War of 1812—paralyzed Treasury’s operations.,,
United States,1814.0,Systemic Crisis,,,
United States,1814.0,Currency Crisis,,,
United States,1815.0,Systemic Crisis,,,
United States,1816.0,Systemic Crisis,,,
United States,1817.0,Banking Crisis,Forty-six banks rendered insolvent due to demands for specie by Second Bank of the United States.,,
United States,1817.0,Systemic Crisis,,,
United States,1818.0,Banking Crisis,Forty-six banks rendered insolvent due to demands for specie by Second Bank of the United States.,,
United States,1818.0,Systemic Crisis,,,
United States,1819.0,Banking Crisis,Forty-six banks rendered insolvent due to demands for specie by Second Bank of the United States.,,
United States,1819.0,Systemic Crisis,,,
United States,1825.0,Banking Crisis,Preceded England’s crisis; Bank of the United States and all other banks brought to the verge of suspension.,,
United States,1825.0,Systemic Crisis,,,
United States,1837.0,Banking Crisis,Three banks failed (March 1837); Bank of England gave generous advances to other banks to prevent panic; failures began in New Orleans and NYC and spread to other cities' banks.,,
United States,1837.0,Systemic Crisis,,,
United States,1838.0,Banking Crisis,Three banks failed (March 1837); Bank of England gave generous advances to other banks to prevent panic; failures began in New Orleans and NYC and spread to other cities' banks.,,
United States,1838.0,Systemic Crisis,,,
United States,1841.0,Banking Crisis,Second Bank of the United States liquidated; lenders repaid but shareholders lost all interest; 26 local banks failed.,Nine states defaulted and three states repudiated their debts altogether. Source: English (1996),
United States,1857.0,Banking Crisis,"Discovery of Australian and Californian gold fields led to massive speculation and then collapse; paralyzed finances throughout world (spread from the United States to Europe, South America, and Far East). Most banks suspended; Bank of England the only source of discount.",,
United States,1857.0,Systemic Crisis,,,
United States,1861.0,Banking Crisis,Government suspended specie payments—lasted until 1879; drove up price of gold (peaked in 1864) and all other retail items.,,
United States,1861.0,Systemic Crisis,,,
United States,1862.0,Currency Crisis,,,
United States,1863.0,Inflation Crisis,Inflation level: 20.9,,
United States,1864.0,Banking Crisis,U.S. panic due to the Civil War.,,
United States,1864.0,Systemic Crisis,,,
United States,1864.0,Inflation Crisis,Inflation level: 24.0,,
United States,1865.0,Systemic Crisis,,,
United States,1866.0,Systemic Crisis,,,
United States,1873.0,Banking Crisis,"Philadelphian banking firm Jay Cooke & Company failed, triggering a recession that lasted until 1877.","By 1873, 10 states were in default.  In the case of West Virginia, settlement was as late as 1919. Many local governments defaultedNot counted as a sovereign default.",
United States,1876.0,Currency Crisis,,"By 1873, 10 states were in default.  In the case of West Virginia, settlement was as late as 1919. Many local governments defaultedNot counted as a sovereign default.",
United States,1880.0,Gold Standard Adoption,,"By 1873, 10 states were in default.  In the case of West Virginia, settlement was as late as 1919. Many local governments defaultedNot counted as a sovereign default.",
United States,1884.0,Banking Crisis,,,
United States,1886.0,Currency Crisis,,,
United States,1891.0,Currency Crisis,,,
United States,1892.0,Currency Crisis,,,
United States,1893.0,Banking Crisis,Monetary uncertainty and stock market crash led to bank runs. Political action to ameliorate the crisis; severe decline in output but the economy recovered quickly.,,
United States,1893.0,Systemic Crisis,,,
United States,1893.0,Currency Crisis,,,
United States,1894.0,Currency Crisis,,,
United States,1897.0,Currency Crisis,,,
United States,1902.0,Currency Crisis,,,
United States,1907.0,Banking Crisis,"Global credit restrictions and domestic financial excesses, increasing number of state banks, and a rising ratio of deposits to cash reserves set the stage for a crisis. Real estate and stock speculations burst; crisis spread from NY nationwide. Growth rate fell by 9% per year. JP Morgan, the Bank of Montreal, and the Treasury of NY replenished liquidity.",,
United States,1907.0,Systemic Crisis,,,
United States,1908.0,Currency Crisis,,,
United States,1914.0,Banking Crisis,,,
United States,1914.0,Currency Crisis,,,
United States,1915.0,Currency Crisis,,,
United States,1918.0,Gold Standard Suspension,,,
United States,1920.0,Currency Crisis,,,
United States,1922.0,Gold Standard Adoption,,,
United States,1926.0,Currency Crisis,,,
United States,1927.0,Currency Crisis,,,
United States,1929.0,Banking Crisis,,,
United States,1929.0,Currency Crisis,,,
United States,1930.0,Banking Crisis,"Great Depression: thousands of banks closed; failures correlated with particular Federal Reserve district. Bank of USA failed in December 1930; between August 1931 and January 1932, 1860 banks failed.",,
United States,1930.0,Systemic Crisis,,,
United States,1930.0,Currency Crisis,,,
United States,1931.0,Banking Crisis,"Series of banking panics, with October 1931 the worst month. Between August 1931 and January 1932, 1860 banks fail.",,
United States,1931.0,Systemic Crisis,,,
United States,1931.0,Currency Crisis,,,
United States,1932.0,Banking Crisis,"In June 1932, there is a series of bank failures in Chicago. In October 1932 these extend to the West andmid-West.",,
United States,1932.0,Systemic Crisis,,,
United States,1933.0,Banking Crisis,"General banking panic in February 1933, leading to state holidays and a nationwide bank holiday in March.",Abrogation of the gold clause in conjunction with a 40 percent reduction in the gold content of the US dollar. The debt haircut amounted to about 16%  of GDP. Sources: Pick and Sedillot (1954) and authors' calculations,
United States,1933.0,Systemic Crisis,,Abrogation of the gold clause in conjunction with a 40 percent reduction in the gold content of the US dollar. The debt haircut amounted to about 16%  of GDP. Sources: Pick and Sedillot (1954) and authors' calculations,
United States,1933.0,Currency Crisis,,Abrogation of the gold clause in conjunction with a 40 percent reduction in the gold content of the US dollar. The debt haircut amounted to about 16%  of GDP. Sources: Pick and Sedillot (1954) and authors' calculations,
United States,1934.0,Gold Standard Suspension,,,
United States,1936.0,Currency Crisis,,,
United States,1939.0,Currency Crisis,,,
United States,1940.0,Currency Crisis,,,
United States,1947.0,Currency Crisis,,,
United States,1948.0,Currency Crisis,,,
United States,1969.0,Currency Crisis,,,
United States,1971.0,Currency Crisis,,,
United States,1975.0,Currency Crisis,,,
United States,1984.0,Banking Crisis,1400 S&L and 1300 bank failures.,,
United States,1985.0,Banking Crisis,1401 S&L and 1300 bank failures.,,
United States,1986.0,Banking Crisis,1402 S&L and 1300 bank failures.,,
United States,1987.0,Banking Crisis,1403 S&L and 1300 bank failures.,,
United States,1988.0,Banking Crisis,1404 S&L and 1300 bank failures.,,
United States,1989.0,Banking Crisis,1405 S&L and 1300 bank failures.,,
